Bank,region,sector,Animal-based energy,Bio-remediation,Buffering and attenuation of mass flows,Climate regulation,Dilution by atmosphere and ecosystems,Disease control,Fibres and other materials,Filtration,Flood and storm protection,Genetic materials,Ground water,Maintain nursery habitats,Mass stabilisation and erosion control,Mediation of sensory impacts,Pest control,Pollination,Soil quality,Surface water,Ventilation,Water flow maintenance,Water quality,Total
System,CH,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Mining of uranium and thorium ores (12),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Mining of copper ores and concentrates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",0,1.317429587,0,0,1.188676535,0,0,1.402738581,2.019304591,0,0,0,1.357658117,0,0,0,0,0,0,1.988457626,1.479817601,10.75408264
System,CH,Re-processing of secondary wood material into new wood material,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Pulp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Re-processing of secondary paper into new pulp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,"Publishing, printing and reproduction of recorded media (22)",0,10.55942623,0,0,0,0,0,0,0,0,0,0,21.76372972,0,0,0,0,0,0,0,0,32.32315594
System,CH,Manufacture of coke oven products,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Processing of nuclear fuel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,"Plastics, basic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Re-processing of secondary plastic into new plastic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Re-processing of secondary glass into new glass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Manufacture of ceramic goods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Re-processing of ash into clinker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Re-processing of secondary steel into new steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Re-processing of secondary preciuos metals into new preciuos metals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Re-processing of secondary aluminium into new aluminium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,"Re-processing of secondary lead into new lead, zinc and tin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Re-processing of secondary copper into new copper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Recycling of waste and scrap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Recycling of bottles by direct reuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Production of electricity by coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Production of electricity by wind,0,0,0,0.002504989,0,0,0,0,0.001715903,0,0,0,0.001730504,0,0,0,0,0,0,0,0,0.005951396
System,CH,Production of electricity by solar thermal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,"Production of electricity by tide, wave, ocean",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Production of electricity by Geothermal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Production of electricity nec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Transmission of electricity,0,0,0,10402.93882,0,0,0,0,19794.32042,0,0,0,15970.20275,0,0,0,0,0,0,0,0,46167.46199
System,CH,Distribution and trade of electricity,0,9.761707325,0,0,0,0,0,0,0,0,0,0,20.11957423,0,0,0,0,0,0,0,0,29.88128155
System,CH,Re-processing of secondary construction material into aggregates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",0,18.69484333,0,0,0,0,0,0,0,0,0,0,38.53140395,0,0,0,0,0,0,0,0,57.22624728
System,CH,Retail sale of automotive fuel,0,1.060103782,0,0,0,0,0,0,0,0,0,0,2.184949418,0,0,0,0,0,0,0,0,3.2450532
System,CH,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",0,0,0,316.998376,0,0,0,0,271.42766,0,0,0,273.7372812,0,0,0,0,0,0,0,0,862.1633172
System,CH,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0,61.97448236,0,0,0,0,0,0,0,0,0,0,127.7338232,0,0,0,0,0,0,0,0,189.7083056
System,CH,Other land transport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Transport via pipelines,0,0,0,1.02890447,0,0,0,0,1.174656418,0,0,0,1.579535676,0,0,0,0,0,0,0,0,3.783096564
System,CH,Post and telecommunications (64),0,0,272.5446259,995.6157249,0,0,0,0,923.5298113,0,0,0,644.8072663,0,0,0,199.2380544,0,0,0,156.1835094,3191.918992
System,CH,"Financial intermediation, except insurance and pension funding (65)",0,0,0,0,0,0,0,0,0,0,0,0,3296.490186,0,0,0,0,0,0,0,0,3296.490186
System,CH,"Insurance and pension funding, except compulsory social security (66)",0,0,0,0,0,0,0,0,0,0,0,0,1368.84143,0,0,0,0,0,0,0,0,1368.84143
System,CH,Activities auxiliary to financial intermediation (67),0,0,0,0,0,0,0,0,0,0,0,0,1586.528179,0,0,0,0,0,0,0,0,1586.528179
System,CH,Renting of machinery and equipment without operator and of personal and household goods (71),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Computer and related activities (72),0,325.908452,0,0,0,0,0,0,0,0,0,0,671.7205375,0,0,0,0,0,0,0,0,997.6289895
System,CH,Research and development (73),0,156.1083218,0,0,0,0,0,0,0,0,0,0,321.7503725,0,0,0,0,0,0,0,0,477.8586943
System,CH,Other business activities (74),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Public administration and defence; compulsory social security (75),0,0,0,0,0,0,0,0,0,0,0,0,340.1741377,0,0,0,0,0,0,0,0,340.1741377
System,CH,Education (80),0,53.63636662,0,0,0,0,0,0,0,0,0,0,110.5483727,0,0,0,0,0,0,0,0,164.1847393
System,CH,"Biogasification of sewage slugde, incl. land application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Activities of membership organisation n.e.c. (91),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Private households with employed persons (95),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,CH,Extra-territorial organizations and bodies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,"Manure treatment (conventional), storage and land application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,"Manure treatment (biogas), storage and land application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Mining of uranium and thorium ores (12),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",0,0.052853558,0,0,0.030963223,0,0,0.057945641,0.052499592,0,0,0,0.01369533,0,0,0,0,0,0,0.077383038,0.050185545,0.335525928
System,TR,Re-processing of secondary wood material into new wood material,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Pulp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Re-processing of secondary paper into new pulp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,"Publishing, printing and reproduction of recorded media (22)",0,0.22941113,0,0,0,0,0,0,0,0,0,0,0.118889295,0,0,0,0,0,0,0,0,0.348300424
System,TR,Processing of nuclear fuel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,"Plastics, basic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Re-processing of secondary plastic into new plastic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Re-processing of secondary glass into new glass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Manufacture of ceramic goods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Re-processing of ash into clinker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Re-processing of secondary steel into new steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Re-processing of secondary preciuos metals into new preciuos metals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Re-processing of secondary aluminium into new aluminium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,"Re-processing of secondary lead into new lead, zinc and tin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Re-processing of secondary copper into new copper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Recycling of waste and scrap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Recycling of bottles by direct reuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Production of electricity by nuclear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Production of electricity by wind,0,0,0,0.012782697,0,0,0,0,0.008634277,0,0,0,0.003378577,0,0,0,0,0,0,0,0,0.024795551
System,TR,Production of electricity by solar photovoltaic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Production of electricity by solar thermal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,"Production of electricity by tide, wave, ocean",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Transmission of electricity,0,0,0,0.016587532,0,0,0,0,0.031123093,0,0,0,0.009742728,0,0,0,0,0,0,0,0,0.057453353
System,TR,Distribution and trade of electricity,0,0.031570846,0,0,0,0,0,0,0,0,0,0,0.016361175,0,0,0,0,0,0,0,0,0.04793202
System,TR,Re-processing of secondary construction material into aggregates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",0,0.128925486,0,0,0,0,0,0,0,0,0,0,0.066813934,0,0,0,0,0,0,0,0,0.19573942
System,TR,Retail sale of automotive fuel,0,0.008275633,0,0,0,0,0,0,0,0,0,0,0.004288738,0,0,0,0,0,0,0,0,0.012564371
System,TR,"Wholesale trade and commission trade, except of motor vehicles and motorcycles (51)",0,0,0,0.766531287,0,0,0,0,0.64720723,0,0,0,0.253251016,0,0,0,0,0,0,0,0,1.666989533
System,TR,"Retail trade, except of motor vehicles and motorcycles; repair of personal and household goods (52)",0,0.166964794,0,0,0,0,0,0,0,0,0,0,0.086527305,0,0,0,0,0,0,0,0,0.253492099
System,TR,Other land transport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Transport via pipelines,0,0,0,0.019632552,0,0,0,0,0.022101867,0,0,0,0.011531227,0,0,0,0,0,0,0,0,0.053265646
System,TR,Post and telecommunications (64),0,0,0.717105822,2.786603251,0,0,0,0,2.548887809,0,0,0,0.690490508,0,0,0,0.603913254,0,0,0,0.562278317,7.909278961
System,TR,"Financial intermediation, except insurance and pension funding (65)",0,0,0,0,0,0,0,0,0,0,0,0,2670.55896,0,0,0,0,0,0,0,0,2670.55896
System,TR,"Insurance and pension funding, except compulsory social security (66)",0,0,0,0,0,0,0,0,0,0,0,0,33.86911189,0,0,0,0,0,0,0,0,33.86911189
System,TR,Activities auxiliary to financial intermediation (67),0,0,0,0,0,0,0,0,0,0,0,0,39.67949562,0,0,0,0,0,0,0,0,39.67949562
System,TR,Renting of machinery and equipment without operator and of personal and household goods (71),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Computer and related activities (72),0,0.008986019,0,0,0,0,0,0,0,0,0,0,0.004656886,0,0,0,0,0,0,0,0,0.013642904
System,TR,Research and development (73),0,0.005835089,0,0,0,0,0,0,0,0,0,0,0.003023958,0,0,0,0,0,0,0,0,0.008859047
System,TR,Other business activities (74),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Public administration and defence; compulsory social security (75),0,0,0,0,0,0,0,0,0,0,0,0,3.263366285,0,0,0,0,0,0,0,0,3.263366285
System,TR,Education (80),0,0.242744669,0,0,0,0,0,0,0,0,0,0,0.125799226,0,0,0,0,0,0,0,0,0.368543895
System,TR,Incineration of waste: Food,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Incineration of waste: Paper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Incineration of waste: Plastic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Incineration of waste: Textiles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Incineration of waste: Wood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,"Biogasification of food waste, incl. land application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,"Biogasification of paper, incl. land application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,"Biogasification of sewage slugde, incl. land application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,"Composting of paper and wood, incl. land application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Activities of membership organisation n.e.c. (91),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Private households with employed persons (95),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TR,Extra-territorial organizations and bodies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Cultivation of paddy rice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Cultivation of wheat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Cultivation of cereal grains nec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,"Cultivation of vegetables, fruit, nuts",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Cultivation of oil seeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,"Cultivation of sugar cane, sugar beet",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Cultivation of plant-based fibers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Cultivation of crops nec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Cattle farming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Pigs farming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Poultry farming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Meat animals nec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Animal products nec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Raw milk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,"Wool, silk-worm cocoons",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,"Manure treatment (conventional), storage and land application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,"Manure treatment (biogas), storage and land application",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,"Forestry, logging and related service activities (02)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,"Fishing, operating of fish hatcheries and fish farms; service activities incidental to fishing (05)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Mining of coal and lignite; extraction of peat (10),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,"Extraction of natural gas and services related to natural gas extraction, excluding surveying",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,"Extraction, liquefaction, and regasification of other petroleum and gaseous materials",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Mining of uranium and thorium ores (12),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Mining of iron ores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Mining of copper ores and concentrates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Mining of nickel ores and concentrates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Mining of aluminium ores and concentrates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Mining of precious metal ores and concentrates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,"Mining of lead, zinc and tin ores and concentrates",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Mining of other non-ferrous metal ores and concentrates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Quarrying of stone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Quarrying of sand and clay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,"Mining of chemical and fertilizer minerals, production of salt, other mining and quarrying n.e.c.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Processing of meat cattle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Processing of meat pigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Processing of meat poultry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Production of meat products nec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Processing vegetable oils and fats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Processing of dairy products,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Processed rice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Sugar refining,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Processing of Food products nec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Manufacture of beverages,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Manufacture of fish products,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Manufacture of tobacco products (16),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Manufacture of textiles (17),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Manufacture of wearing apparel; dressing and dyeing of fur (18),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,"Tanning and dressing of leather; manufacture of luggage, handbags, saddlery, harness and footwear (19)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials (20)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Re-processing of secondary wood material into new wood material,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Pulp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Re-processing of secondary paper into new pulp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Paper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,"Publishing, printing and reproduction of recorded media (22)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Manufacture of coke oven products,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Petroleum Refinery,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Processing of nuclear fuel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,"Plastics, basic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Re-processing of secondary plastic into new plastic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,N-fertiliser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,P- and other fertiliser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Manufacture of rubber and plastic products (25),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Manufacture of glass and glass products,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Re-processing of secondary glass into new glass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Manufacture of ceramic goods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,"Manufacture of bricks, tiles and construction products, in baked clay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,"Manufacture of cement, lime and plaster",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Re-processing of ash into clinker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Manufacture of other non-metallic mineral products n.e.c.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Re-processing of secondary steel into new steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Precious metals production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Re-processing of secondary preciuos metals into new preciuos metals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Aluminium production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Re-processing of secondary aluminium into new aluminium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,"Lead, zinc and tin production",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,"Re-processing of secondary lead into new lead, zinc and tin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Copper production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Re-processing of secondary copper into new copper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Other non-ferrous metal production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Re-processing of secondary other non-ferrous metals into new other non-ferrous metals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Casting of metals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,"Manufacture of fabricated metal products, except machinery and equipment (28)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Manufacture of machinery and equipment n.e.c. (29),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,"Manufacture of radio, television and communication equipment and apparatus (32)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,"Manufacture of medical, precision and optical instruments, watches and clocks (33)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,"Manufacture of motor vehicles, trailers and semi-trailers (34)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Manufacture of other transport equipment (35),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Manufacture of furniture; manufacturing n.e.c. (36),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Recycling of waste and scrap,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
System,TW,Recycling of bottles by direct reuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
